,title,genres
3654,troppo belli,Comedy
3655,ovosodo,"Comedy,Drama"
3656,ovosodo,"Comedy,Drama"
3657,ovosodo,"Comedy,Drama"
3658,bellifreschi,Comedy
3659,"oh, serafina!","Comedy,Romance"
3660,il barbiere di rio,Comedy
3661,il barbiere di rio,Comedy
3662,mani di velluto,"Comedy,Romance"
3663,mani di velluto,"Comedy,Romance"
3664,ischia operazione amore,Comedy
3665,spaghetti a mezzanotte,Comedy
3666,alex l'ariete,"Action,Crime"
3667,italiani a rio,Comedy
3668,il ritorno di ringo,"Romance,Western"
3669,mi faccio la barca,Comedy
3670,"caruso, zero in condotta",Comedy
3671,il merlo maschio,Comedy
3672,il camorrista,"Crime,Drama"
3673,vacanze a ischia,"Comedy,Romance"
3674,faccia di picasso,Comedy
3675,una pistola per ringo,"Comedy,Western"
3676,delitto in formula uno,"Comedy,Thriller,Crime"
3677,la cura del gorilla,"Comedy,Thriller,Crime"
3678,il gatto mammone,Comedy
3679,mannaja,"Action,Thriller,Drama"
3680,il vigile,Comedy
3681,casotto,Comedy
3682,bruciati da cocente passione,Comedy
3683,teste rasate,"Action,Drama"
3684,il richiamo del lupo,"Adventure,Western"
3685,paolo il freddo,Comedy
3686,in nome del popolo italiano,Comedy
3687,tutti gli uomini del deficiente,Comedy
3688,bingo bongo,Comedy
3689,a tu per tu,Comedy
3690,lucignolo,Comedy
3691,basta guardarla,Comedy
3692,il macellaio,Drama
3693,bellifreschi,Comedy
3694,le seminariste,Comedy
3695,noi non siamo angeli,"Comedy,Western"
3696,bambola,Drama
3697,lucrezia giovane,Drama
3698,faccia di picasso,Comedy
3699,la cura del gorilla,"Comedy,Thriller,Crime"
3700,la bocca,Comedy
3701,la stagione dei sensi,"Comedy,Drama"
3702,gialloparma,Thriller
3703,bruciati da cocente passione,Comedy
3704,teste rasate,"Action,Drama"
3705,casta e pura,Comedy
3706,casta e pura,Comedy
3707,napoli spara!,"Action,Drama"
3708,sensi,Thriller
3709,sensi,Thriller
3710,in nome del popolo italiano,Comedy
3711,la casa stregata,Comedy
3712,scuola di ladri,Comedy
3713,bingo bongo,Comedy
3714,ho vinto la lotteria di capodanno,Comedy
3715,febbre da cavallo,Comedy
3716,king of new york,"Thriller,Crime"
3717,ladri di biciclette,Drama
3718,la giornata balorda,Drama
3719,la dolce vita,"Comedy,Drama"
3720,mark il poliziotto spara per primo,"Crime,Drama"
3721,miracolo a milano,"Comedy,Drama,Fantasy"
3722,slalom,"Comedy,Crime"
3723,la commare secca,"Crime,Drama"
3724,lola colt,"Action,Drama"
3725,il tango della gelosia,Comedy
3726,i due vigili,Comedy
3727,due mafiosi nel far west,"Comedy,Western"
3728,al momento giusto,Comedy
3729,il ritorno del monnezza,Comedy
3730,io speriamo che me la cavo,Comedy
3731,the bourne ultimatum,"Action,Thriller"
3732,la scuola,"Comedy,Drama"
3733,il marchese del grillo,Comedy
3734,la casa stregata,Comedy
3735,la casa stregata,Comedy
3736,la casa stregata,Comedy
3737,la soldatessa alle grandi manovre,Comedy
3738,la soldatessa alle grandi manovre,Comedy
3739,un uomo in ginocchio,"Action,Thriller,Drama"
3740,napoli violenta,"Action,Thriller,Crime"
3741,piedipiatti,"Comedy,Crime"
3742,i due carabinieri,Comedy
3743,la fame e la sete,Comedy
3744,sono un fenomeno paranormale,Comedy
3745,sono un fenomeno paranormale,Comedy
3746,il comune senso del pudore,Comedy
3747,ricky & barabba,Comedy
3748,south kensington,"Comedy,Romance"
3749,i pompieri,Comedy
3750,i pompieri,Comedy
3751,i pompieri,Comedy
3752,dove vai in vacanza?,Comedy
3753,dove vai in vacanza?,Comedy
3754,dove vai in vacanza?,Comedy
3755,noi uomini duri,Comedy
3756,il burbero,Comedy
3757,il pesce innamorato,Comedy
3758,i mostri,Comedy
3759,fantozzi va in pensione,Comedy
3760,fantozzi va in pensione,Comedy
3761,fantozzi va in pensione,Comedy
3762,il pentito,"Crime,Drama"
3763,il pentito,"Crime,Drama"
3764,il commissario lo gatto,Comedy
3765,il ritorno del monnezza,Comedy
3766,il tenente dei carabinieri,"Comedy,Crime"
3767,appuntamento a liverpool,Drama
3768,grand hotel excelsior,Comedy
3769,grand hotel excelsior,Comedy
3770,un sacco bello,Comedy
3771,il principe e il pirata,Comedy
3772,il principe e il pirata,Comedy
3773,il principe e il pirata,Comedy
3774,quelle strane occasioni,Comedy
3775,roba da ricchi,Comedy
3776,corleone,"Thriller,Crime"
3777,il lupo di mare,"Comedy,Romance"
3778,uomo d'acqua dolce,Comedy
3779,dimenticare palermo,Thriller
3780,i tre ladri,Comedy
3781,la soldatessa alla visita militare,Comedy
3782,cattivi pensieri,Comedy
3783,la soldatessa alle grandi manovre,Comedy
3784,un uomo in ginocchio,"Action,Thriller,Drama"
3785,teste di cocco,Comedy
3786,bingo bongo,Comedy
3787,perdiamoci di vista,Comedy
3788,io so che tu sai che io so,"Comedy,Drama"
3789,facciamo fiesta,Comedy
3790,i fobici,Comedy
3791,i due marescialli,"Comedy,Drama"
3792,la fame e la sete,Comedy
3793,a bigger splash,"Documentary,Drama"
3794,a bigger splash,"Documentary,Drama"
3795,le giraffe,Comedy
3796,le giraffe,Comedy
3797,il comune senso del pudore,Comedy
3798,south kensington,"Comedy,Romance"
3799,dove vai in vacanza?,Comedy
3800,un piede in paradiso,"Comedy,Fantasy"
3801,tutto suo padre,Comedy
3802,safari express,"Action,Adventure,Comedy"
3803,safari express,"Action,Adventure,Comedy"
3804,il pentito,"Crime,Drama"
3805,il pentito,"Crime,Drama"
3806,il barbiere di rio,Comedy
3807,il prefetto di ferro,"Thriller,Crime,Drama"
3808,maciste contro i mongoli,"Adventure,Drama"
3809,la cena per farli conoscere,Comedy
3810,la cena per farli conoscere,Comedy
3811,per amore di cesarina,Comedy
3812,il mio west,"Comedy,Western,Drama"
3813,il signor quindicipalle,"Comedy,Romance"
3814,una ragione per vivere e una per morire,Western
3815,corleone,"Thriller,Crime"
3816,corleone,"Thriller,Crime"
3817,il lupo di mare,"Comedy,Romance"
3818,uomo d'acqua dolce,Comedy
3819,il postino,"Comedy,Drama"
3820,il postino,"Comedy,Drama"
3821,i giorni del commissario ambrosio,"Crime,Drama"
3822,dimenticare palermo,Thriller
3823,sbamm!,Comedy
3824,i tre ladri,Comedy
3825,ultimo tango a zagarol,Comedy
3826,la soldatessa alla visita militare,Comedy
3827,polvere di stelle,Comedy
3828,maciste alla corte dello zar,Adventure
3829,africa express,Adventure
3830,cattivi pensieri,Comedy
3831,maciste contro i mostri,"Action,Adventure,Fantasy"
3832,in nome del popolo italiano,Comedy
3833,tre sotto il lenzuolo,Comedy
3834,femmina,"Thriller,Drama"
3835,caino e caino,"Comedy,Drama"
3836,5 bambole per la luna d'agosto,"Thriller,Horror"
3837,napoli violenta,"Action,Thriller,Crime"
3838,mutande pazze,Comedy
3839,la fame e la sete,Comedy
3840,a bigger splash,"Documentary,Drama"
3841,vita smeralda,Comedy
3842,attila flagello di dio,Comedy
3843,quelle strane occasioni,Comedy
3844,il trapianto,Comedy
3845,cose di cosa nostra,"Comedy,Drama"
3846,i tre ladri,Comedy
3847,maciste alla corte dello zar,Adventure
3848,sensi,Thriller
3849,snack bar budapest,"Comedy,Crime,Drama"
3850,teste di cocco,Comedy
3851,perdiamoci di vista,Comedy
3852,piedipiatti,"Comedy,Crime"
3853,facciamo fiesta,Comedy
3854,stasera a casa di alice,Comedy
3855,i due carabinieri,Comedy
3856,i due carabinieri,Comedy
3857,i due carabinieri,Comedy
3858,in questo mondo di ladri,Comedy
3859,la fame e la sete,Comedy
3860,sing sing,Comedy
3861,sono un fenomeno paranormale,Comedy
3862,sono un fenomeno paranormale,Comedy
3863,south kensington,"Comedy,Romance"
3864,south kensington,"Comedy,Romance"
3865,i pompieri,Comedy
3866,gallo cedrone,Comedy
3867,un piede in paradiso,"Comedy,Fantasy"
3868,noi uomini duri,Comedy
3869,vita smeralda,Comedy
3870,tutto suo padre,Comedy
3871,il burbero,Comedy
3872,il pesce innamorato,Comedy
3873,al momento giusto,Comedy
3874,i mostri,Comedy
3875,fantozzi va in pensione,Comedy
3876,mani di velluto,"Comedy,Romance"
3877,il commissario lo gatto,Comedy
3878,il ritorno del monnezza,Comedy
3879,il tenente dei carabinieri,"Comedy,Crime"
3880,fantozzi alla riscossa,Comedy
3881,grand hotel excelsior,Comedy
3882,grand hotel excelsior,Comedy
3883,un sacco bello,Comedy
3884,il signor quindicipalle,"Comedy,Romance"
3885,il principe e il pirata,Comedy
3886,quelle strane occasioni,Comedy
3887,roba da ricchi,Comedy
3888,uomo d'acqua dolce,Comedy
3889,uomo d'acqua dolce,Comedy
3890,il bambino e il poliziotto,Comedy
3891,i tre ladri,Comedy
3892,la soldatessa alle grandi manovre,Comedy
3893,la soldatessa alle grandi manovre,Comedy
3894,teste di cocco,Comedy
3895,teste di cocco,Comedy
3896,dottor jekyll e gentile signora,Comedy
3897,dottor jekyll e gentile signora,Comedy
3898,colpo di fulmine,"Comedy,Drama"
3899,cane e gatto,"Comedy,Crime"
3900,cane e gatto,"Comedy,Crime"
3901,prestazione straordinaria,Drama
3902,scusate il ritardo,"Comedy,Drama"
3903,cari fottutissimi amici,Comedy
3904,cari fottutissimi amici,Comedy
3905,facciamo fiesta,Comedy
3906,un maledetto imbroglio,"Crime,Drama"
3907,delitto al ristorante cinese,"Comedy,Thriller"
3908,la fame e la sete,Comedy
3909,sotto il vestito niente,Thriller
3910,ku fu? dalla sicilia con furore,"Action,Comedy"
3911,vita smeralda,Comedy
3912,la dottoressa del distretto militare,Comedy
3913,ravanello pallido,Comedy
3914,ravanello pallido,Comedy
3915,svitati,"Comedy,Romance"
3916,il pentito,"Crime,Drama"
3917,i due vigili,Comedy
3918,vediamoci chiaro,Comedy
3919,vediamoci chiaro,Comedy
3920,spaghetti a mezzanotte,Comedy
3921,i quattro dell'apocalisse,"Western,Fantasy"
3922,banzai,Comedy
3923,chiari di luna,Comedy
3924,chicken park,Comedy
3925,il signor quindicipalle,"Comedy,Romance"
3926,il signor quindicipalle,"Comedy,Romance"
3927,sogni mostruosamente proibiti,"Comedy,Fantasy"
3928,una ragione per vivere e una per morire,Western
3929,delitti e profumi,Comedy
3930,"la vergine, il toro e il capricorno",Comedy
3931,asso,Comedy
3932,asso,Comedy
3933,il lupo di mare,"Comedy,Romance"
3934,ladri di biciclette,Drama
3935,brancaleone alle crociate,"Adventure,Fantasy"
3936,killer per caso,Comedy
3937,il magnifico robin hood,Adventure
3938,la soldatessa alla visita militare,Comedy
3939,la soldatessa alla visita militare,Comedy
3940,...e se domani,Comedy
3941,nudo di donna,"Comedy,Romance"
3942,i vitelloni,"Comedy,Drama"
3943,keoma,"Western,Drama"
3944,miracolo a milano,"Comedy,Drama,Fantasy"
3945,sahara cross,"Action,Thriller,Crime"
3946,"zambo, il dominatore della foresta","Action,Adventure,Romance"
3947,la soldatessa alle grandi manovre,Comedy
3948,la soldatessa alle grandi manovre,Comedy
3949,bagnomaria,Comedy
3950,vacanze in america,Comedy
3951,dottor jekyll e gentile signora,Comedy
3952,scuola di ladri,Comedy
3953,scuola di ladri,Comedy
3954,fantozzi,Comedy
3955,piedipiatti,"Comedy,Crime"
3956,piedipiatti,"Comedy,Crime"
3957,scusate il ritardo,"Comedy,Drama"
3958,quelli della calibro 38,"Action,Crime,Drama"
3959,in questo mondo di ladri,Comedy
3960,in questo mondo di ladri,Comedy
3961,la fame e la sete,Comedy
3962,sotto il vestito niente,Thriller
3963,un bugiardo in paradiso,Comedy
3964,i laureati,"Comedy,Romance,Drama"
3965,south kensington,"Comedy,Romance"
3966,i pompieri,Comedy
3967,la dottoressa del distretto militare,Comedy
3968,fantozzi va in pensione,Comedy
3969,fantozzi va in pensione,Comedy
3970,il pentito,"Crime,Drama"
3971,il prefetto di ferro,"Thriller,Crime,Drama"
3972,fantozzi alla riscossa,Comedy
3973,fantozzi alla riscossa,Comedy
3974,banzai,Comedy
3975,sogni mostruosamente proibiti,"Comedy,Fantasy"
3976,poliziotti,"Crime,Drama"
3977,la scorta,"Action,Crime,Drama"
3978,"la vergine, il toro e il capricorno",Comedy
3979,"la vergine, il toro e il capricorno",Comedy
3980,il secondo tragico fantozzi,Comedy
3981,il secondo tragico fantozzi,Comedy
3982,fantozzi in paradiso,"Comedy,Romance"
3983,uomo d'acqua dolce,Comedy
3984,ladri di biciclette,Drama
3985,la cura del gorilla,"Comedy,Thriller,Crime"
3986,la soldatessa alla visita militare,Comedy
3987,la soldatessa alla visita militare,Comedy
3988,umberto d.,Drama
3989,miracolo a milano,"Comedy,Drama,Fantasy"
3990,il branco,"Crime,Drama"
3991,vacanze in america,Comedy
3992,prestazione straordinaria,Drama
3993,un maledetto imbroglio,"Crime,Drama"
3994,il mammasantissima,"Crime,Drama"
3995,i quattro dell'apocalisse,"Western,Fantasy"
3996,chicken park,Comedy
3997,sogni mostruosamente proibiti,"Comedy,Fantasy"
3998,bambola,Drama
3999,attenti al buffone,Comedy
4000,delitti e profumi,Comedy
4001,i contrabbandieri di santa lucia,"Thriller,Crime,Drama"
4002,la cintura,Drama
4003,i due maghi del pallone,Comedy
4004,interrabang,Thriller
4005,i soliti ignoti vent'anni dopo,Comedy
4006,la carne,"Romance,Drama"
4007,bello come un arcangelo,Comedy
4008,passi di morte perduti nel buio,"Romance,Thriller,Horror"
4009,il ginecologo della mutua,Comedy
4010,blue nude,"Thriller,Crime,Drama"
4011,il giorno del cobra,"Action,Crime,Drama"
4012,il cittadino si ribella,"Action,Thriller"
4013,cara dolce nipote,Comedy
4014,la casa del piacere,Drama
4015,la casa del piacere,Drama
4016,il branco,"Crime,Drama"
4017,vacanze in america,Comedy
4018,colpo di fulmine,"Comedy,Drama"
4019,scuola di ladri,Comedy
4020,scuola di ladri,Comedy
4021,fantozzi,Comedy
4022,piedipiatti,"Comedy,Crime"
4023,scusate il ritardo,"Comedy,Drama"
4024,in questo mondo di ladri,Comedy
4025,in questo mondo di ladri,Comedy
4026,i laureati,"Comedy,Romance,Drama"
4027,south kensington,"Comedy,Romance"
4028,i pompieri,Comedy
4029,vita smeralda,Comedy
4030,fantozzi va in pensione,Comedy
4031,fantozzi va in pensione,Comedy
4032,fantozzi alla riscossa,Comedy
4033,fantozzi alla riscossa,Comedy
4034,piccolo grande amore,"Romance,Drama"
4035,il secondo tragico fantozzi,Comedy
4036,il secondo tragico fantozzi,Comedy
4037,fantozzi in paradiso,"Comedy,Romance"
4038,la cura del gorilla,"Comedy,Thriller,Crime"
4039,croce e delizia,Comedy
4040,il 7 e l'8,Comedy
4041,superfantagenio,"Comedy,Adventure,Fantasy"
4042,happy family,Documentary
4043,tower heist,"Action,Comedy,Crime"
4044,i tartassati,Comedy
4045,47 morto che parla,Comedy
4046,signori si nasce,Comedy
4047,ma che colpa abbiamo noi,Comedy
4048,starsky & hutch,"Comedy,Crime"
4049,croce e delizia,Comedy
4050,superfantagenio,"Comedy,Adventure,Fantasy"
4051,un povero ricco,"Comedy,Romance"
4052,il medico della mutua,Comedy
4053,billy madison,Comedy
4054,scary movie 3,Comedy
4055,i tartassati,Comedy
4056,"brutti, sporchi e cattivi","Comedy,Drama"
4057,american pie 2,Comedy
4058,scary movie 2,Comedy
4059,la mortadella,Comedy
4060,kinky boots,"Comedy,Drama"
4061,starsky & hutch,"Comedy,Crime"
4062,accadde al penitenziario,Comedy
4063,il 7 e l'8,Comedy
4064,happy family,Documentary
4065,febbre da cavallo,Comedy
4066,tower heist,"Action,Comedy,Crime"
4067,the blues brothers,"Action,Adventure,Comedy"
4068,i mostri,Comedy
4069,ricomincio da tre,Comedy
4070,duplex,Comedy
4071,welcome to collinwood,"Comedy,Crime"
4072,tutti gli uomini del deficiente,Comedy
4073,per amare ofelia,Comedy
4074,gli zitelloni,Comedy
4075,gli zitelloni,Comedy
4076,ed,Comedy
4077,il comandante,Comedy
4078,da grande,"Comedy,Fantasy"
4079,un povero ricco,"Comedy,Romance"
4080,questo e quello,Comedy
4081,il medico della mutua,Comedy
4082,due notti con cleopatra,Comedy
4083,due notti con cleopatra,Comedy
4084,billy madison,Comedy
4085,scary movie 3,Comedy
4086,"brutti, sporchi e cattivi","Comedy,Drama"
4087,fracchia contro dracula,"Comedy,Horror"
4088,scary movie 2,Comedy
4089,scary movie 2,Comedy
4090,"casa mia, casa mia...",Comedy
4091,kinky boots,"Comedy,Drama"
4092,clerks,Comedy
4093,accadde al penitenziario,Comedy
4094,croce e delizia,Comedy
4095,il 7 e l'8,Comedy
4096,the blues brothers,"Action,Adventure,Comedy"
4097,scary movie 3,Comedy
4098,i tartassati,Comedy
4099,i mostri,Comedy
4100,scary movie 2,Comedy
4101,il 7 e l'8,Comedy
4102,un giorno in pretura,"Comedy,Drama"
4103,gli zitelloni,Comedy
4104,il comandante,Comedy
4105,un povero ricco,"Comedy,Romance"
4106,brevi amori a palma di majorca,Comedy
4107,the blues brothers,"Action,Adventure,Comedy"
4108,il medico della mutua,Comedy
4109,due notti con cleopatra,Comedy
4110,scary movie 3,Comedy
4111,i tartassati,Comedy
4112,47 morto che parla,Comedy
4113,fracchia contro dracula,"Comedy,Horror"
4114,i mostri,Comedy
4115,signori si nasce,Comedy
4116,scary movie 2,Comedy
4117,ma che colpa abbiamo noi,Comedy
4118,ricomincio da tre,Comedy
4119,piccola posta,Comedy
4120,la patata bollente,Comedy
4121,accadde al penitenziario,Comedy
4122,welcome to collinwood,"Comedy,Crime"
4123,superfantagenio,"Comedy,Adventure,Fantasy"
4124,un giorno in pretura,"Comedy,Drama"
4125,gli zitelloni,Comedy
4126,febbre da cavallo,Comedy
4127,il comandante,Comedy
4128,un povero ricco,"Comedy,Romance"
4129,brevi amori a palma di majorca,Comedy
4130,the blues brothers,"Action,Adventure,Comedy"
4131,il medico della mutua,Comedy
4132,due notti con cleopatra,Comedy
4133,47 morto che parla,Comedy
4134,fracchia contro dracula,"Comedy,Horror"
4135,signori si nasce,Comedy
4136,ricomincio da tre,Comedy
4137,piccola posta,Comedy
4138,la patata bollente,Comedy
4139,four rooms,Comedy
4140,kinky boots,"Comedy,Drama"
4141,accadde al penitenziario,Comedy
4142,happy family,Documentary
4143,febbre da cavallo,Comedy
4144,tower heist,"Action,Comedy,Crime"
4145,hot fuzz,"Action,Comedy"
4146,ma che colpa abbiamo noi,Comedy
4147,ma che colpa abbiamo noi,Comedy
4148,beverly hills cop iii,"Action,Comedy,Crime"
4149,beverly hills cop ii,"Action,Comedy,Crime"
4150,happy family,Documentary
4151,ghostbusters ii,"Action,Comedy,Fantasy"
4152,ghostbusters ii,"Action,Comedy,Fantasy"
4153,tower heist,"Action,Comedy,Crime"
4154,notte prima degli esami,Comedy
4155,notte prima degli esami,Comedy
4156,the blues brothers,"Action,Adventure,Comedy"
4157,beverly hills cop,"Action,Comedy,Crime"
4158,il 7 e l'8,Comedy
4159,il 7 e l'8,Comedy
4160,happy family,Documentary
4161,thank you for smoking,"Comedy,Drama"
4162,un povero ricco,"Comedy,Romance"
4163,the blues brothers,"Action,Adventure,Comedy"
4164,due notti con cleopatra,Comedy
4165,scary movie 3,Comedy
4166,scary movie 3,Comedy
4167,io no spik inglish,Comedy
4168,beverly hills cop,"Action,Comedy,Crime"
4169,american pie 2,Comedy
4170,scary movie 2,Comedy
4171,il 7 e l'8,Comedy
4172,tutti gli uomini del deficiente,Comedy
4173,ghostbusters ii,"Action,Comedy,Fantasy"
4174,notte prima degli esami,Comedy
4175,notte prima degli esami,Comedy
4176,thank you for smoking,"Comedy,Drama"
4177,welcome to collinwood,"Comedy,Crime"
4178,superfantagenio,"Comedy,Adventure,Fantasy"
4179,per amare ofelia,Comedy
4180,un giorno in pretura,"Comedy,Drama"
4181,gli zitelloni,Comedy
4182,charlie's angels,"Action,Adventure,Comedy"
4183,da grande,"Comedy,Fantasy"
4184,un povero ricco,"Comedy,Romance"
4185,questo e quello,Comedy
4186,brevi amori a palma di majorca,Comedy
4187,the blues brothers,"Action,Adventure,Comedy"
4188,due notti con cleopatra,Comedy
4189,47 morto che parla,Comedy
4190,fracchia contro dracula,"Comedy,Horror"
4191,ma che colpa abbiamo noi,Comedy
4192,il ras del quartiere,Comedy
4193,ricomincio da tre,Comedy
4194,"casa mia, casa mia...",Comedy
4195,"due cuori, una cappella",Comedy
4196,piccola posta,Comedy
4197,la mortadella,Comedy
4198,la patata bollente,Comedy
4199,accadde al penitenziario,Comedy
4200,beverly hills cop iii,"Action,Comedy,Crime"
4201,beverly hills cop ii,"Action,Comedy,Crime"
4202,ghostbusters ii,"Action,Comedy,Fantasy"
4203,notte prima degli esami,Comedy
4204,notte prima degli esami,Comedy
4205,notte prima degli esami,Comedy
4206,notte prima degli esami,Comedy
4207,hot fuzz,"Action,Comedy"
4208,beverly hills cop,"Action,Comedy,Crime"
4209,il ras del quartiere,Comedy
4210,il 7 e l'8,Comedy
4211,beverly hills cop ii,"Action,Comedy,Crime"
4212,notte prima degli esami,Comedy
4213,notte prima degli esami,Comedy
4214,notte prima degli esami,Comedy
4215,notte prima degli esami,Comedy
4216,notte prima degli esami,Comedy
4217,notte prima degli esami,Comedy
4218,hot fuzz,"Action,Comedy"
4219,scary movie 3,Comedy
4220,scary movie 2,Comedy
4221,il ras del quartiere,Comedy
4222,il ras del quartiere,Comedy
4223,il 7 e l'8,Comedy
4224,il 7 e l'8,Comedy
4225,notte prima degli esami,Comedy
4226,notte prima degli esami,Comedy
4227,questo e quello,Comedy
